ActivityId,Type,Name,Website,Google_Map_Link,Total_reviews,ImageCount
Kyoto-40,Art gallery,ギャラリー西利,https://www.nishiri.co.jp/news/gallery/,"https://www.google.com/maps/place/%E3%82%AE%E3%83%A3%E3%83%A9%E3%83%AA%E3%83%BC%E8%A5%BF%E5%88%A9/@35.0036361,135.7739551,17z/data=!4m15!1m8!3m7!1s0x600109b2920647cf:0x81bab1dcc0b422b1!2z44Ku44Oj44Op44Oq44O86KW_5Yip!8m2!3d35.0036361!4d135.7739551!10e1!16s%2Fg%2F11j8l551kw!3m5!1s0x600109b2920647cf:0x81bab1dcc0b422b1!8m2!3d35.0036361!4d135.7739551!16s%2Fg%2F11j8l551kw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",13,0
Kyoto-41,Art gallery,鐵齋堂,https://tessaido.jp/,"https://www.google.com/maps/place/%E9%90%B5%E9%BD%8B%E5%A0%82/@35.0069979,135.7726638,17z/data=!4m15!1m8!3m7!1s0x600108eb1a670929:0xfcd86b4d44aaa688!2z6ZC16b2L5aCC!8m2!3d35.0069979!4d135.7726638!10e1!16s%2Fg%2F1tgdhx6g!3m5!1s0x600108eb1a670929:0xfcd86b4d44aaa688!8m2!3d35.0069979!4d135.7726638!16s%2Fg%2F1tgdhx6g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5,1
Kyoto-42,Art gallery,T.T,http://www.taigatakahashi.com/,"https://www.google.com/maps/place/T.T/@35.0019692,135.7743322,17z/data=!4m15!1m8!3m7!1s0x600109822c755049:0x8a3d70aab139a84a!2sT.T!8m2!3d35.0019692!4d135.7743322!10e1!16s%2Fg%2F11rd48r3y2!3m5!1s0x600109822c755049:0x8a3d70aab139a84a!8m2!3d35.0019692!4d135.7743322!16s%2Fg%2F11rd48r3y2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",41,0
Kyoto-43,Art gallery,Yumekoubou,https://www.yumekouboukyoto.com/,"https://www.google.com/maps/place/Yumekoubou/@35.0060918,135.7749603,17z/data=!4m15!1m8!3m7!1s0x600108ea1161c831:0xeb993b829b9085b7!2sYumekoubou!8m2!3d35.0060918!4d135.7749603!10e1!16s%2Fg%2F1tgx1y0j!3m5!1s0x600108ea1161c831:0xeb993b829b9085b7!8m2!3d35.0060918!4d135.7749603!16s%2Fg%2F1tgx1y0j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",24,6
Kyoto-44,Art gallery,bonon kyoto,https://bononkyoto.jp/,"https://www.google.com/maps/place/bonon+kyoto/@34.9950249,135.7661884,17z/data=!4m15!1m8!3m7!1s0x600109d85550a3fb:0xbffc3336b2c37102!2sbonon+kyoto!8m2!3d34.9950249!4d135.7661884!10e1!16s%2Fg%2F11j4wlqhmq!3m5!1s0x600109d85550a3fb:0xbffc3336b2c37102!8m2!3d34.9950249!4d135.7661884!16s%2Fg%2F11j4wlqhmq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",7,0
Kyoto-45,Art gallery,ギャルリー石塀小路和田,,"https://www.google.com/maps/place/%E3%82%AE%E3%83%A3%E3%83%AB%E3%83%AA%E3%83%BC%E7%9F%B3%E5%A1%80%E5%B0%8F%E8%B7%AF%E5%92%8C%E7%94%B0/@35.0006843,135.7791485,17z/data=!4m15!1m8!3m7!1s0x600108c4e1bd09c9:0x721d88b1aae8d983!2z44Ku44Oj44Or44Oq44O855-z5aGA5bCP6Lev5ZKM55Sw!8m2!3d35.0006843!4d135.7791485!10e1!16s%2Fg%2F1tn013v6!3m5!1s0x600108c4e1bd09c9:0x721d88b1aae8d983!8m2!3d35.0006843!4d135.7791485!16s%2Fg%2F1tn013v6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",11,0
Kyoto-46,Chinaware store,京都・骨董・うつわ・食器 / Gallery Nisui 而水,https://gallerynisui-shop.com/,"https://www.google.com/maps/place/%E4%BA%AC%E9%83%BD%E3%83%BB%E9%AA%A8%E8%91%A3%E3%83%BB%E3%81%86%E3%81%A4%E3%82%8F%E3%83%BB%E9%A3%9F%E5%99%A8+%2F+Gallery+Nisui+%E8%80%8C%E6%B0%B4/@35.0096152,135.7658207,17z/data=!4m15!1m8!3m7!1s0x60010891fae593a3:0xae5a3c8130fb3df0!2z5Lqs6YO944O76aqo6JGj44O744GG44Gk44KP44O76aOf5ZmoIC8gR2FsbGVyeSBOaXN1aSDogIzmsLQ!8m2!3d35.0096152!4d135.7658207!10e1!16s%2Fg%2F11btrrppxz!3m5!1s0x60010891fae593a3:0xae5a3c8130fb3df0!8m2!3d35.0096152!4d135.7658207!16s%2Fg%2F11btrrppxz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",11,4
Kyoto-47,Event venue,y gion,https://ygion.com/,"https://www.google.com/maps/place/y+gion/@35.0060904,135.7726476,17z/data=!3m1!5s0x600108eae3fb7a03:0x9b3a688623a274fd!4m15!1m8!3m7!1s0x600108eae56d637d:0x20e89702a4581441!2sy+gion!8m2!3d35.0060904!4d135.7726476!10e1!16s%2Fg%2F11gbkx7z0l!3m5!1s0x600108eae56d637d:0x20e89702a4581441!8m2!3d35.0060904!4d135.7726476!16s%2Fg%2F11gbkx7z0l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",43,0
Kyoto-48,Souvenir store,田中忠金堂 tanaka chukindo,https://tanaka-chukindo.jp/,https://www.google.com/maps/place/%E7%94%B0%E4%B8%AD%E5%BF%A0%E9%87%91%E5%A0%82+tanaka+chukindo/data=!4m7!3m6!1s0x600108d1c33c4bc5:0x3a16938166355b65!8m2!3d34.9961117!4d135.7811667!16s%2Fg%2F11b7sxb68f!19sChIJxUs8w9EIAWARZVs1ZoGTFjo?authuser=0&hl=en&rclk=1,41,5
Kyoto-49,Tattoo shop,祇園だるま,http://giondaruma.com/,"https://www.google.com/maps/place/%E7%A5%87%E5%9C%92%E3%81%A0%E3%82%8B%E3%81%BE/@35.0041908,135.7762594,17z/data=!3m1!5s0x600108c22fa953b1:0x7e1e1842979da5ac!4m15!1m8!3m7!1s0x600108c237117aa9:0xa61eb60f6b20d29e!2z56WH5ZyS44Gg44KL44G-!8m2!3d35.0041908!4d135.7762594!10e1!16s%2Fg%2F1hc8gfnkc!3m5!1s0x600108c237117aa9:0xa61eb60f6b20d29e!8m2!3d35.0041908!4d135.7762594!16s%2Fg%2F1hc8gfnkc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",90,0
Kyoto-50,Art gallery,kojin kyoto,https://kojin-kyoto.com/,"https://www.google.com/maps/place/kojin+kyoto/@35.021298,135.7708102,17z/data=!4m15!1m8!3m7!1s0x6001096c7a7e3481:0x59e3f825934ce1e0!2skojin+kyoto!8m2!3d35.021298!4d135.7708102!10e1!16s%2Fg%2F11rhy6k64n!3m5!1s0x6001096c7a7e3481:0x59e3f825934ce1e0!8m2!3d35.021298!4d135.7708102!16s%2Fg%2F11rhy6k64n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",18,8
Kyoto-51,Art gallery,Kusakabe Gallery,http://www.kusakabeg.com/,"https://www.google.com/maps/place/Kusakabe+Gallery/@35.0186503,135.7453809,17z/data=!4m15!1m8!3m7!1s0x600107c2e79d4135:0x78e7915966e83c0f!2sKusakabe+Gallery!8m2!3d35.0186503!4d135.7453809!10e1!16s%2Fg%2F11f63175nj!3m5!1s0x600107c2e79d4135:0x78e7915966e83c0f!8m2!3d35.0186503!4d135.7453809!16s%2Fg%2F11f63175nj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",13,1
Kyoto-52,Art gallery,KUNST ARZT,http://kunstarzt.com/,"https://www.google.com/maps/place/KUNST+ARZT/@35.0094365,135.7829643,17z/data=!4m15!1m8!3m7!1s0x600108e778617f01:0xfa3dcd453390f888!2sKUNST+ARZT!8m2!3d35.0094365!4d135.7829643!10e1!16s%2Fg%2F11btxckq7j!3m5!1s0x600108e778617f01:0xfa3dcd453390f888!8m2!3d35.0094365!4d135.7829643!16s%2Fg%2F11btxckq7j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",34,0
Kyoto-53,Art gallery,Geiizumi,https://www.instagram.com/geesen2024/,"https://www.google.com/maps/place/Geiizumi/@35.0303721,135.7395678,17z/data=!4m15!1m8!3m7!1s0x6001077e75e5d597:0x7caeeabfd5ccfd88!2sGeiizumi!8m2!3d35.0303721!4d135.7395678!10e1!16s%2Fg%2F11vyvx91dk!3m5!1s0x6001077e75e5d597:0x7caeeabfd5ccfd88!8m2!3d35.0303721!4d135.7395678!16s%2Fg%2F11vyvx91dk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5,0
Kyoto-54,Art gallery,COHJU,http://www.cohju.com/,"https://www.google.com/maps/place/COHJU/@35.0172168,135.7667787,17z/data=!4m15!1m8!3m7!1s0x6001088bd1202caf:0x21330fceee8fbfe2!2sCOHJU!8m2!3d35.0172168!4d135.7667787!10e1!16s%2Fg%2F1td1vbm5!3m5!1s0x6001088bd1202caf:0x21330fceee8fbfe2!8m2!3d35.0172168!4d135.7667787!16s%2Fg%2F1td1vbm5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",8,3
Kyoto-55,Art gallery,Robert Yellin Yakimono Gallery,http://japanesepottery.com/,"https://www.google.com/maps/place/Robert+Yellin+Yakimono+Gallery/@35.0278658,135.792981,17z/data=!4m15!1m8!3m7!1s0x600109013c413163:0x635b5e5429a8dd8a!2sRobert+Yellin+Yakimono+Gallery!8m2!3d35.0278658!4d135.792981!10e1!16s%2Fg%2F1tdp9j71!3m5!1s0x600109013c413163:0x635b5e5429a8dd8a!8m2!3d35.0278658!4d135.792981!16s%2Fg%2F1tdp9j71?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",37,3
Kyoto-56,Art gallery,SCG Art Gallery at BnA Alter Museum,https://bnaaltermuseum.com/museum/,"https://www.google.com/maps/place/SCG+Art+Gallery+at+BnA+Alter+Museum/@35.0003007,135.768417,17z/data=!3m1!5s0x600108be55bbb523:0xd972348d8f8f6875!4m15!1m8!3m7!1s0x600109acd5b4d9c1:0x909e53ab70420b58!2sSCG+Art+Gallery+at+BnA+Alter+Museum!8m2!3d35.0003007!4d135.768417!10e1!16s%2Fg%2F11fm74nndv!3m5!1s0x600109acd5b4d9c1:0x909e53ab70420b58!8m2!3d35.0003007!4d135.768417!16s%2Fg%2F11fm74nndv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",7,3
Kyoto-57,Art gallery,Kiyotaki Gallery terra,http://terra2010.com/,"https://www.google.com/maps/place/Kiyotaki+Gallery+terra/@35.0386627,135.6576387,17z/data=!4m15!1m8!3m7!1s0x6001aa357cdcb8c3:0x3c83607d713b81c4!2sKiyotaki+Gallery+terra!8m2!3d35.0386627!4d135.6576387!10e1!16s%2Fg%2F11cn9myh91!3m5!1s0x6001aa357cdcb8c3:0x3c83607d713b81c4!8m2!3d35.0386627!4d135.6576387!16s%2Fg%2F11cn9myh91?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",12,10
Kyoto-58,Art gallery,堺町画廊 Sakaimachi Garow,https://sakaimachi-garow.com/blog/,"https://www.google.com/maps/place/%E5%A0%BA%E7%94%BA%E7%94%BB%E5%BB%8A+Sakaimachi+Garow/@35.0100512,135.7633286,17z/data=!4m15!1m8!3m7!1s0x6001088fb869d4a3:0x54a378311d2c09e!2z5aC655S655S75buKIFNha2FpbWFjaGkgR2Fyb3c!8m2!3d35.0100512!4d135.7633286!10e1!16s%2Fg%2F1thztpx9!3m5!1s0x6001088fb869d4a3:0x54a378311d2c09e!8m2!3d35.0100512!4d135.7633286!16s%2Fg%2F1thztpx9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",38,2
Kyoto-59,Art gallery,ギャラリー原野上/Haranokami,https://gallery-haranokami.com/,"https://www.google.com/maps/place/%E3%82%AE%E3%83%A3%E3%83%A9%E3%83%AA%E3%83%BC%E5%8E%9F%E9%87%8E%E4%B8%8A%2FHaranokami/@35.0287527,135.7938097,17z/data=!4m15!1m8!3m7!1s0x600109daabadbb05:0xfaf73e77c77f2aeb!2z44Ku44Oj44Op44Oq44O85Y6f6YeO5LiKL0hhcmFub2thbWk!8m2!3d35.0287527!4d135.7938097!10e1!16s%2Fg%2F11pw93ln2x!3m5!1s0x600109daabadbb05:0xfaf73e77c77f2aeb!8m2!3d35.0287527!4d135.7938097!16s%2Fg%2F11pw93ln2x?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5,0
Kyoto-60,Art gallery,（株）梅軒画廊,http://baiken.jp/,"https://www.google.com/maps/place/%EF%BC%88%E6%A0%AA%EF%BC%89%E6%A2%85%E8%BB%92%E7%94%BB%E5%BB%8A/@35.004887,135.7594103,17z/data=!3m1!5s0x6001089a560ce0ef:0xafddfe52a983f3a7!4m15!1m8!3m7!1s0x6001089a558da545:0x61247b13615215ca!2z77yI5qCq77yJ5qKF6LuS55S75buK!8m2!3d35.004887!4d135.7594103!10e1!16s%2Fg%2F1tjz384l!3m5!1s0x6001089a558da545:0x61247b13615215ca!8m2!3d35.004887!4d135.7594103!16s%2Fg%2F1tjz384l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",11,0
Kyoto-61,Art gallery,VOICE GALLERY pfs/w,https://www.voicegallery.jp/home.php,"https://www.google.com/maps/place/VOICE+GALLERY+pfs%2Fw/@35.0005209,135.7648237,17z/data=!4m15!1m8!3m7!1s0x600108bd8bc143d7:0xb6783b35266d28ab!2sVOICE+GALLERY+pfs%2Fw!8m2!3d35.0005209!4d135.7648237!10e1!16s%2Fg%2F11b8zxmrrg!3m5!1s0x600108bd8bc143d7:0xb6783b35266d28ab!8m2!3d35.0005209!4d135.7648237!16s%2Fg%2F11b8zxmrrg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",8,0
Kyoto-62,Art gallery,BAMI gallery,http://combine-art.com/html/gallery/ga_index.php,"https://www.google.com/maps/place/BAMI+gallery/@34.9920637,135.7458263,17z/data=!4m15!1m8!3m7!1s0x6001062276313319:0xd812e11d30009164!2sBAMI+gallery!8m2!3d34.9920637!4d135.7458263!10e1!16s%2Fg%2F11b7l1g7mp!3m5!1s0x6001062276313319:0xd812e11d30009164!8m2!3d34.9920637!4d135.7458263!16s%2Fg%2F11b7l1g7mp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",6,0
Kyoto-63,Art gallery,ギャラリー & スタジオ 「アートスポット櫻奏」,http://kyoto-sakurasou.com/,"https://www.google.com/maps/place/%E3%82%AE%E3%83%A3%E3%83%A9%E3%83%AA%E3%83%BC+%26+%E3%82%B9%E3%82%BF%E3%82%B8%E3%82%AA+%E3%80%8C%E3%82%A2%E3%83%BC%E3%83%88%E3%82%B9%E3%83%9D%E3%83%83%E3%83%88%E6%AB%BB%E5%A5%8F%E3%80%8D/@34.9987175,135.7731576,17z/data=!4m15!1m8!3m7!1s0x6001090de3b6ce25:0x10fd085a6b7b07f2!2z44Ku44Oj44Op44Oq44O8ICYg44K544K_44K444KqIOOAjOOCouODvOODiOOCueODneODg-ODiOaru-Wlj-OAjQ!8m2!3d34.9987175!4d135.7731576!10e1!16s%2Fg%2F11tmfnpdbw!3m5!1s0x6001090de3b6ce25:0x10fd085a6b7b07f2!8m2!3d34.9987175!4d135.7731576!16s%2Fg%2F11tmfnpdbw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5,1
Kyoto-64,Art gallery,Opt Gallery,,"https://www.google.com/maps/place/Opt+Gallery/@35.0101367,135.7673475,17z/data=!4m15!1m8!3m7!1s0x6001089212e8c9d9:0x1baac2cc2c785d3e!2sOpt+Gallery!8m2!3d35.0101367!4d135.7673475!10e1!16s%2Fg%2F1tk8nhg8!3m5!1s0x6001089212e8c9d9:0x1baac2cc2c785d3e!8m2!3d35.0101367!4d135.7673475!16s%2Fg%2F1tk8nhg8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",6,0
Kyoto-65,Art museum,The National Museum of Modern Art Tokyo,https://www.momat.go.jp/,"https://www.google.com/maps/place/The+National+Museum+of+Modern+Art+Tokyo/@35.6905432,139.7546932,17z/data=!3m1!5s0x60188c0d7df3dcd7:0x22996b3c798e7ada!4m15!1m8!3m7!1s0x60188c0d7e12492f:0x6667d99d5f4afe2a!2sThe+National+Museum+of+Modern+Art+Tokyo!8m2!3d35.6905432!4d139.7546932!10e1!16s%2Fm%2F02qpdvy!3m5!1s0x60188c0d7e12492f:0x6667d99d5f4afe2a!8m2!3d35.6905432!4d139.7546932!16s%2Fm%2F02qpdvy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",6755,0
Kyoto-66,Event planner,KYOTOGRAPHIE,http://www.kyotographie.jp/,"https://www.google.com/maps/place/KYOTOGRAPHIE/@35.0158335,135.7671603,17z/data=!4m15!1m8!3m7!1s0x60010812740f735f:0x6f5577b025ac1821!2sKYOTOGRAPHIE!8m2!3d35.0158335!4d135.7671603!10e1!16s%2Fg%2F11clh0h137!3m5!1s0x60010812740f735f:0x6f5577b025ac1821!8m2!3d35.0158335!4d135.7671603!16s%2Fg%2F11clh0h137?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",21,0
Kyoto-67,Modern art museum,"The National Museum of Art, Osaka",https://www.nmao.go.jp/,"https://www.google.com/maps/place/The+National+Museum+of+Art,+Osaka/@34.6917819,135.491984,17z/data=!4m15!1m8!3m7!1s0x6000e6f6cc3aaaab:0x8abe7f03b14e0fe5!2sThe+National+Museum+of+Art,+Osaka!8m2!3d34.6917819!4d135.491984!10e1!16s%2Fm%2F026bfjy!3m5!1s0x6000e6f6cc3aaaab:0x8abe7f03b14e0fe5!8m2!3d34.6917819!4d135.491984!16s%2Fm%2F026bfjy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",3857,0
Kyoto-68,Museum,Kyocera Gallery,http://www.kyocera.co.jp/company/csr/facility/museum/,"https://www.google.com/maps/place/Kyocera+Gallery/@34.9467678,135.7507847,17z/data=!4m15!1m8!3m7!1s0x6001058713a3c397:0x2bd11c2938cef0cb!2sKyocera+Gallery!8m2!3d34.9467678!4d135.7507847!10e1!16s%2Fg%2F1215vj8k!3m5!1s0x6001058713a3c397:0x2bd11c2938cef0cb!8m2!3d34.9467678!4d135.7507847!16s%2Fg%2F1215vj8k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",146,0
Kyoto-69,Museum,Nijo Castle Art Gallery of Partitiions,https://nijo-jocastle.city.kyoto.lg.jp/introduction/tenji/,"https://www.google.com/maps/place/Nijo+Castle+Art+Gallery+of+Partitiions/@35.0140225,135.7509619,17z/data=!4m15!1m8!3m7!1s0x600107d574b8422b:0x57010001daafb39a!2sNijo+Castle+Art+Gallery+of+Partitiions!8m2!3d35.0140225!4d135.7509619!10e1!16s%2Fg%2F11g9vrhd5q!3m5!1s0x600107d574b8422b:0x57010001daafb39a!8m2!3d35.0140225!4d135.7509619!16s%2Fg%2F11g9vrhd5q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",23,0
Kyoto-70,Antique store,Art Gallery Ezoshi,https://ezoshi.com/,"https://www.google.com/maps/place/Art+Gallery+Ezoshi/@35.00629,135.776573,17z/data=!4m15!1m8!3m7!1s0x600108e9e3a4e7fb:0x42b21f3d03267bfd!2sArt+Gallery+Ezoshi!8m2!3d35.00629!4d135.776573!10e1!16s%2Fg%2F11b7ss_dhd!3m5!1s0x600108e9e3a4e7fb:0x42b21f3d03267bfd!8m2!3d35.00629!4d135.776573!16s%2Fg%2F11b7ss_dhd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",12,9
Kyoto-71,Art gallery,Gallery Gado,http://www.gado.jp/,"https://www.google.com/maps/place/Gallery+Gado/@35.035914,135.728921,17z/data=!4m15!1m8!3m7!1s0x6001078a2586197d:0xdc2bbfad5da56e1e!2sGallery+Gado!8m2!3d35.035914!4d135.728921!10e1!16s%2Fg%2F1tdqtfgf!3m5!1s0x6001078a2586197d:0xdc2bbfad5da56e1e!8m2!3d35.035914!4d135.728921!16s%2Fg%2F1tdqtfgf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",30,0
Kyoto-72,Art gallery,ANEWAL Gallery KKARC : Kyoto Kinugasa Art Residence,http://kkarc.anewal.net/,"https://www.google.com/maps/place/ANEWAL+Gallery+KKARC+:+Kyoto+Kinugasa+Art+Residence/@35.0304244,135.7226177,17z/data=!4m15!1m8!3m7!1s0x600107860b04b1ef:0xadad4f1a65eb260d!2sANEWAL+Gallery+KKARC+:+Kyoto+Kinugasa+Art+Residence!8m2!3d35.0304244!4d135.7226177!10e1!16s%2Fg%2F11gfjq_p6p!3m5!1s0x600107860b04b1ef:0xadad4f1a65eb260d!8m2!3d35.0304244!4d135.7226177!16s%2Fg%2F11gfjq_p6p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",5,1
Kyoto-73,Art gallery,The Kura Monzen Gallery,https://kuramonzen.com/,"https://www.google.com/maps/place/The+Kura+Monzen+Gallery/@35.0429057,135.747997,17z/data=!4m15!1m8!3m7!1s0x600107eae1334247:0x2d78ef07839bd2a7!2sThe+Kura+Monzen+Gallery!8m2!3d35.0429057!4d135.747997!10e1!16s%2Fg%2F11s3y2x5fd!3m5!1s0x600107eae1334247:0x2d78ef07839bd2a7!8m2!3d35.0429057!4d135.747997!16s%2Fg%2F11s3y2x5fd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",11,0
Kyoto-74,Art gallery,Tonoto,http://tonoto292.com/,"https://www.google.com/maps/place/Tonoto/@35.0513653,135.7347843,17z/data=!4m15!1m8!3m7!1s0x6001a90e032456df:0x879a13843b4b870c!2sTonoto!8m2!3d35.0513653!4d135.7347843!10e1!16s%2Fg%2F11g18_y0rs!3m5!1s0x6001a90e032456df:0x879a13843b4b870c!8m2!3d35.0513653!4d135.7347843!16s%2Fg%2F11g18_y0rs?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",14,0
Kyoto-75,Art gallery,KIOTO舎,http://kiotosha.jp/,"https://www.google.com/maps/place/KIOTO%E8%88%8E/@35.052421,135.750294,17z/data=!4m15!1m8!3m7!1s0x6001a9ef99832f67:0xfbf2a800fd8fdf85!2zS0lPVE_oiI4!8m2!3d35.052421!4d135.750294!10e1!16s%2Fg%2F11h3l3d0bl!3m5!1s0x6001a9ef99832f67:0xfbf2a800fd8fdf85!8m2!3d35.052421!4d135.750294!16s%2Fg%2F11h3l3d0bl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",15,0
Kyoto-76,Art gallery,GALLERYやなせ,https://www.facebook.com/murasakino6128/,"https://www.google.com/maps/place/GALLERY%E3%82%84%E3%81%AA%E3%81%9B/@35.0360028,135.7459914,17z/data=!4m15!1m8!3m7!1s0x600107e4c89bca93:0x916b8ec54b47c389!2zR0FMTEVSWeOChOOBquOBmw!8m2!3d35.0360028!4d135.7459914!10e1!16s%2Fg%2F11cmyslcrg!3m5!1s0x600107e4c89bca93:0x916b8ec54b47c389!8m2!3d35.0360028!4d135.7459914!16s%2Fg%2F11cmyslcrg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",20,1
Kyoto-77,Art gallery,KANEGAE,http://www.kanegae-art.com/,"https://www.google.com/maps/place/KANEGAE/@35.042541,135.7473544,17z/data=!4m15!1m8!3m7!1s0x600107f94b2d6a5d:0x503c57a811f1a253!2sKANEGAE!8m2!3d35.042541!4d135.7473544!10e1!16s%2Fg%2F1tp275c0!3m5!1s0x600107f94b2d6a5d:0x503c57a811f1a253!8m2!3d35.042541!4d135.7473544!16s%2Fg%2F1tp275c0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",6,1
Kyoto-78,Art gallery,kankakari,https://www.kankakari.com/,"https://www.google.com/maps/place/kankakari/@35.0388188,135.7460199,17z/data=!4m15!1m8!3m7!1s0x600107d0e2f578b5:0x94c86c8b49bf52b5!2skankakari!8m2!3d35.0388188!4d135.7460199!10e1!16s%2Fg%2F11swzq9cv2!3m5!1s0x600107d0e2f578b5:0x94c86c8b49bf52b5!8m2!3d35.0388188!4d135.7460199!16s%2Fg%2F11swzq9cv2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",9,1
